file_name,selection,call_type,duration,min_freq,max_freq,bw,center_freq,peak_freq,min_prr,max_prr,start_freq,end_freq,trend,inflec,seg,steps,units
218.enc.238.csv,149,flatws,0.4,6801.4,6924.7,123.3,6867.2,6867.2,0,0,6924.7,6847,1,0,1,0,1
218.enc.238.csv,156,modws.seg,0.9,5561,10068.3,4507.3,7171.9,7101.6,0,0,10068.3,6265,1.6,6,4,0,1
218.enc.238.csv,168,dws.seg,1,5005.5,6459.9,1454.5,5578.1,5109.4,0,0,6459.9,5005.5,1.3,0,4,0,1
218.enc.238.csv,174,aws.seg,0.6,3407.7,6585.4,3177.7,4757.8,6351.6,0,0,3407.7,6585.4,0.5,0,2,0,1
218.enc.238.csv,179,trill,1,3951.2,4432.1,480.8,4218.8,4312.5,0,0,3951.2,4125,1,7,1,0,7
218.enc.298.csv,4,aws.seg,0.7,3846.2,5493.4,1647.3,4640.6,4664.1,0,0,3846.2,5493.4,0.7,0,2,0,1
218.enc.298.csv,7,pulse.flat.seg.2,0.8,607.9,5088.2,4480.3,960.9,960.9,926.2,1631.3,905,1575,0.6,0,3,0,1
218.enc.298.csv,8,pulse.flat.seg.2,1,562.9,4971.4,4408.6,914.1,703.1,898.6,1534.5,780,1560,0.5,0,3,0,1
218.enc.298.csv,12,aws,0.5,813.2,1274.7,461.5,984.4,984.4,0,0,813.2,1274.7,0.6,0,1,0,1
218.enc.298.csv,16,nws,0.3,1516.5,2285.7,769.2,1945.3,1710.9,0,0,1516.5,1516.5,1,1,1,0,1
218.enc.298.csv,17,modws,1.8,791.2,1711.1,919.9,1195.3,914.1,0,0,1235,791.2,1.6,6,1,0,1
218.enc.298.csv,20,pulse.flat,0.8,472.8,4007.5,3534.7,937.5,914.1,819.5,943.1,926,618,1.5,0,1,0,1
218.enc.298.csv,22,modws,1.4,2206.4,4367.7,2161.4,3609.4,3937.5,0,0,4015,2360,1.7,13,1,0,1
218.enc.298.csv,25,dws.seg,1.2,1585.7,3235.7,1650,2085.9,2156.3,0,0,3235.7,1585.7,2,0,3,0,1
218.enc.298.csv,26,pulse.flat,1.6,321.2,5778.6,5457.4,937.5,890.6,826,956.1,838,463,1.8,0,1,0,1
218.enc.298.csv,47,pulse.flat,0.5,729.1,2871.4,2142.3,1828.1,2203.1,843,920,729.1,729.1,1,0,1,0,1
218.enc.298.csv,51,aws,0.5,4570.4,7046.9,2476.5,5671.9,5015.6,0,0,4570.4,7046.9,0.6,0,1,0,1
218.enc.298.csv,53,uws,0.4,1626.4,2989,1362.6,1804.7,1734.4,0,0,2989,2989,1,1,1,0,1
218.enc.298.csv,81,pulse.flat,1,2881.8,10941.8,8060,3468.8,3070.3,1522.3,1540.7,2964,2881.8,1,0,1,0,1
218.enc.298.csv,83,flatws,0.3,4087.9,4263.7,175.8,4171.9,4171.9,0,0,4263.7,4180,1,0,1,0,1
218.enc.298.csv,88,pulse.d,0.6,1307.1,9750,8442.9,1687.5,1710.9,1546.9,1605.3,1747,1307.1,1.3,0,1,0,1
218.enc.298.csv,95,aws.seq,1.2,5538.5,9824.2,4285.7,7898.4,6328.1,0,0,7721,8824,0.9,0,1,0,6
218.enc.298.csv,99,uws,0.2,7497.2,8352.7,855.5,7687.5,7617.2,0,0,8352.7,8352.7,1,1,1,0,1
218.enc.298.csv,103,pulse.mod,0.7,2807.1,11479.2,8672,4898.4,4921.9,263.2,340.3,3397,3419,1,13,1,0,1
218.enc.298.csv,107,pulse.flat,1,520.8,3775,3254.2,914.1,937.5,868.3,936.6,520.8,520.8,1,0,1,0,1
218.enc.298.csv,109,nws.seq,1.6,6062.5,6562.5,500,6328.1,6445.3,0,0,6062.5,6062.5,1,16,1,0,16
218.enc.298.csv,115,trill,1.7,4197.8,4747.3,549.5,4570.3,4593.8,0,0,4456,4235,1.1,16,1,0,16
218.enc.298.csv,117,flatws,0.4,769.2,967,197.8,914.1,937.5,0,0,967,750,1.3,0,1,0,1
218.enc.298.csv,126,flatws.seg,1.2,1164.8,1582.4,417.6,1476.6,1453.1,0,0,1164.8,1390,0.8,0,4,0,1
218.enc.298.csv,147,aws.seq,1.5,6044,10351.6,4307.7,7406.3,7429.7,0,0,8471,10351.6,0.8,0,1,0,7
218.enc.298.csv,148,aws.seq,0.6,6064.3,10350,4285.7,7687.5,7875,0,0,6064.3,10350,0.6,0,1,0,3
218.enc.298.csv,157,uws.seq,2.2,3472.5,5098.9,1626.4,3960.9,3984.4,0,0,5098.9,4522,1.1,13,1,0,13
218.enc.298.csv,159,uws.seq,1.9,3692.3,4813.2,1120.9,4101.6,4078.1,0,0,4588,4081,1.1,12,1,0,12
218.enc.298.csv,160,uws.seq,1.7,3759.9,5538.5,1778.6,4125,3843.8,0,0,4632,4787,1,11,1,0,11
218.enc.298.csv,161,pulse.mod.seg,1.4,1735.7,8893.1,7157.3,3445.3,3515.6,421.2,1255.2,2338,2426,1,17,2,0,1
218.enc.298.csv,163,uws,0.5,5133.2,7789.9,2656.7,7054.7,7265.6,0,0,7789.9,7789.9,1,1,1,0,1
218.enc.298.csv,167,pulse.d,0.4,540.3,5110.7,4570.4,867.2,867.2,719.5,894.8,860,540.3,1.6,0,1,0,1
218.enc.298.csv,169,pulse.mod.seg,0.9,1535.4,11633.8,10098.4,3820.3,3820.3,864,1035.9,1535.4,1765,0.9,2,2,0,1
218.enc.298.csv,175,uws,0.2,4392.9,4928.6,535.7,4664.1,4757.8,0,0,4928.6,4928.6,1,1,1,0,1
218.enc.298.csv,177,pulse.n,0.7,3054.9,5033,1978,3703.1,3726.6,481.6,481.6,3054.9,3054.9,1,1,1,0,1
218.enc.298.csv,178,aws.seg,0.6,3274.7,5252.7,1978,4101.6,4101.6,0,0,3274.7,5252.7,0.6,0,5,0,1
218.enc.313.csv,2,nws.seg,0.5,347.8,1869.6,1521.7,1242.2,1734.4,0,0,662,347.8,1.9,1,3,0,1
218.enc.313.csv,3,modws.m,1.2,1565.2,2413,847.8,1757.8,1664.1,0,0,1676,1565.2,1.1,3,1,0,1
218.enc.313.csv,7,nws,0.4,350.5,1456.5,1106,1195.3,796.9,0,0,485,350.5,1.4,1,1,0,1
218.enc.313.csv,12,nws,0.8,450.3,1891.3,1441,1312.5,1265.6,0,0,662,463,1.4,1,1,0,1
218.enc.313.csv,13,nws,0.4,739.1,1413,673.9,1289.1,1265.6,0,0,842,739.1,1.1,1,1,0,1
218.enc.313.csv,22,pulse.mod,0.7,514.3,4998.1,4483.8,2039.1,2085.9,212.5,303.1,1482,1731,0.9,7,1,0,1
218.enc.313.csv,29,pulse.mod.seg,0.8,826.1,10851.8,10025.7,4664.1,937.5,554.5,558.8,3759,3806,1,5,3,0,1
218.enc.313.csv,30,pulse.mod.seg,0.9,1478.3,10760.9,9282.6,4710.9,4734.4,550.2,584.6,3744,4055,0.9,6,5,0,1
218.enc.313.csv,35,aws.seg,0.4,7001.9,7956.5,954.6,7851.6,7875,0,0,7001.9,7799,0.9,0,2,0,1
218.enc.313.csv,36,aws.seg,0.3,6536.1,7847.8,1311.7,7007.8,6890.6,0,0,6536.1,7847.8,0.8,0,2,0,1
218.enc.313.csv,37,pulse.mod.seg,1.1,1148.2,8735.5,7587.2,4265.6,4289.1,136.8,717.3,2605,2574,1,7,3,0,1
218.enc.313.csv,38,pulse.mod.seg,1.1,1175.3,8915.6,7740.3,4289.1,5015.6,142.8,720.4,2776,2620,1.1,8,4,0,1
218.enc.313.csv,39,pulse.mod.seg,0.9,1373.4,8555.3,7182,4265.6,4921.9,124.7,708.2,2776,2730,1,9,3,0,1
218.enc.313.csv,40,pulse.mod.seg,0.9,1092.8,8618.6,7525.8,4710.9,4781.3,124.7,677.8,3915,3447,1.1,8,3,0,1
229.enc.15.csv,1,pulse.d.bc,1.1,1307.6,6875.2,5567.7,1757.8,1710.9,696.9,1831,1699,1307.6,1.3,0,1,1,1
229.enc.15.csv,2,pulse.d.bc,1.1,1265.4,7149.4,5884,1734.4,1710.9,665,1739.9,1632,1265.4,1.3,0,1,1,1
229.enc.61.csv,7,uws,0.3,968.4,1389.5,421.1,1148.4,1171.9,0,0,1389.5,1279,1.1,1,1,0,1
229.enc.61.csv,18,dws.seq.t,1.7,720.5,2161.4,1440.9,867.2,867.2,0,0,2161.4,889,2.4,0,1,0,7
229.enc.61.csv,29,flatws.seg,0.9,863.2,1052.6,189.5,960.9,960.9,0,0,1052.6,936,1.1,0,3,0,1
229.enc.61.csv,47,nws.seg,0.5,411.6,1624.5,1213,796.9,843.8,0,0,764,411.6,1.9,1,3,0,1
229.enc.61.csv,64,dws.seq.t,1.5,720.5,2093.8,1373.4,867.2,867.2,0,0,2093.8,720.5,2.9,0,1,0,12
229.enc.61.csv,71,flatws.seg,0.9,736.8,945.6,208.7,843.8,820.3,0,0,842,736.8,1.1,0,7,0,1
229.enc.61.csv,81,flatws.seg,1.8,1726.3,1936.8,210.5,1828.1,1828.1,0,0,1747,1726.3,1,0,7,0,1
229.enc.61.csv,82,flatws.seg,1.7,1705.3,1936.8,231.6,1828.1,1875,0,0,1794,1705.3,1.1,0,7,0,1
229.enc.69.csv,3,dws.seg,0.9,1788.6,2641.2,852.7,1968.8,1968.8,0,0,2641.2,1788.6,1.5,0,3,0,1
229.enc.69.csv,4,dws.seg,1,1871.8,3452.3,1580.6,2367.2,2015.6,0,0,3452.3,1871.8,1.8,0,2,0,1
229.enc.116.csv,14,pulse.flat,1.1,1349.7,6052.7,4703,2976.6,3000,1473.2,1492.7,1349.7,1349.7,1,0,1,0,1
229.enc.116.csv,23,pulse.d,0.9,698.4,10401.5,9703.1,1593.8,1593.8,609.9,1634.4,4765,698.4,6.8,0,1,0,1
229.enc.116.csv,26,pulse.flat.seg,1.6,822.5,12000,11177.5,3867.2,3585.9,234.2,241,4103,4279,1,0,4,0,1
229.enc.116.csv,60,pulse.mod,0.4,3000,11910,8910,5367.2,3656.3,425,462.5,3706,3529,1.1,2,1,0,1
229.enc.116.csv,62,pulse.a,0.7,1919.2,11970,10050.8,3539.1,3421.9,288.9,349.5,2206,3000,0.7,0,1,0,1
229.enc.116.csv,63,pulse.a,0.5,801.4,9300.5,8499.1,1101.6,1078.1,1029.8,1169.6,801.4,993,0.8,0,1,0,1
229.enc.116.csv,67,modws.m,0.7,5525.5,7655.5,2130.1,6843.8,5671.9,0,0,6287,5735,1.1,3,1,0,1
229.enc.116.csv,71,pulse.flat.seg.2,1,632.7,2454,1821.3,1617.2,1640.6,1050.7,1576,904,1575,0.6,0,3,0,1
229.enc.116.csv,73,pulse.d.seg,2,337.4,9388.4,9050.9,609.4,562.5,560.6,678.3,593,337.4,1.8,0,5,0,1
229.enc.116.csv,94,pulse.flat.seg,1.4,3606.3,12000,8393.7,4570.3,4312.5,211.6,281.9,4289,4305,1,0,8,0,1
229.enc.116.csv,107,pulse.flat,0.8,485.1,10987.7,10502.6,4031.3,4007.8,209.2,230,1653,1685,1,0,1,0,1
229.enc.116.csv,108,pulse.flat.seg.4,1.4,991.2,5684.2,4693,1828.1,1945.3,873,1419,1357,1794,0.8,0,2,0,1
229.enc.116.csv,115,aws.seq,0.8,1643.5,2701.7,1058.2,2179.7,2179.7,0,0,1763,2701.7,0.7,0,1,0,4
229.enc.116.csv,128,pulse.flat,1.1,1260.8,11797.4,10536.6,4265.6,4546.9,231.4,229.9,3088,3135,1,0,1,0,1
229.enc.116.csv,134,modws.seg.t,1.3,715.8,1740,1024.2,914.1,914.1,0,0,873,1591,0.5,5,6,0,1
229.enc.116.csv,135,modws.seg.t,1,673.7,1740,1066.3,937.5,796.9,0,0,873,1575,0.6,3,4,0,1
229.enc.120.csv,6,modws.m.seg,1.1,695.4,1430.5,735.1,960.9,1007.8,0,0,873,695.4,1.3,3,3,0,1
229.enc.120.csv,7,modws.m.seg,1.3,675.5,1414.1,738.6,1007.8,1007.8,0,0,811,675.5,1.2,3,3,0,1
229.enc.120.csv,40,pulse.d,1.5,541.7,11669.5,11127.8,2179.7,656.3,539.6,728.5,3073,2308,1.3,0,1,0,1
229.enc.120.csv,41,pulse.flat.seg.3,0.6,666.7,7520.8,6854.1,1757.8,1734.4,892.5,1510.3,1685,14666,0.1,0,2,0,1
229.enc.120.csv,42,pulse.flat.seg.3,1.1,702.2,7437.5,6735.3,1804.7,1828.1,981.7,1613.3,1669,1622,1,0,2,0,1
229.enc.120.csv,43,pulse.flat.seg.3,0.7,743.5,8562.5,7819,2085.9,2109.4,968,1764.3,1794,1731,1,0,2,0,1
229.enc.120.csv,44,modws.sa.seq,1.8,5122.2,8736.8,3614.6,6609.4,6445.3,0,0,8054,5731,1.4,10,1,0,6
229.enc.120.csv,45,pulse.flat.seg.3,1.3,681.6,7229.2,6547.6,1640.6,1593.8,830.7,1592.7,1515,1382,1.1,0,2,0,1
229.enc.120.csv,46,pulse.n,0.6,625,8479.2,7854.2,1171.9,1195.3,680.6,1386.8,956,625,1.5,1,1,0,1
229.enc.120.csv,48,pulse.mod,1.3,1053.4,9191.1,8137.7,3257.8,2695.3,788.9,1352.4,1632,1809,0.9,2,1,0,1
229.enc.120.csv,49,pulse.mod,2.7,1487.1,8385.5,6898.5,2531.3,2132.8,592.2,746.9,1765,2103,0.8,3,1,0,1
229.enc.120.csv,53,modws.sa,0.2,4543.9,8064.5,3520.6,6117.2,5343.8,0,0,8064.5,4543.9,1.8,2,1,0,1
229.enc.120.csv,54,aws.seq,0.8,6520.8,9831.3,3310.5,7687.5,7125,0,0,6690,9646,0.7,0,1,0,4
229.enc.120.csv,57,modws.sa,0.2,5313.3,8532.8,3219.5,6304.7,6281.3,0,0,8532.8,5313.3,1.6,2,1,0,1
229.enc.120.csv,61,pulse.flat.seg.4,0.8,660.9,4853.7,4192.8,984.4,796.9,948.4,1596.8,794,1397,0.6,0,2,0,1
229.enc.120.csv,62,pulse.flat.seg.4,0.9,764.2,3180.7,2416.5,1546.9,1570.3,889.6,1573.9,912,1441,0.6,0,2,0,1
229.enc.120.csv,66,pulse.a,0.7,268.5,11628.2,11359.7,492.2,445.3,391.4,466,268.5,465,0.6,0,1,0,1
229.enc.120.csv,67,pulse.a,0.9,2541.7,11729.2,9187.5,5671.9,4640.6,438,535.9,3368,4735,0.7,0,1,0,1
229.enc.120.csv,68,pulse.a,1,145.8,11916.7,11770.9,984.4,609.4,321.5,484.6,145.8,662,0.2,0,1,0,1
229.enc.120.csv,69,modws.sa,0.2,4818,8285.2,3467.2,6210.9,6117.2,0,0,8285.2,4818,1.7,2,1,0,1
229.enc.120.csv,70,pulse.flat.seg.3,0.5,743,3197,2454,1640.6,1593.8,851.2,1757.4,743,1397,0.5,0,2,0,1
229.enc.120.csv,80,aws.seq,0.9,6154.9,9958.3,3803.4,6914.1,6726.6,0,0,6154.9,9958.3,0.6,0,1,0,4
229.enc.120.csv,81,pulse.flat.seg.4,1.1,708.3,3325.3,2617,1593.8,1617.2,889.6,1656,794,1574,0.5,0,2,0,1
229.enc.130.csv,28,pulse.n,0.4,675.4,6011.3,5335.8,984.4,843.8,796.2,982.3,675.4,675.4,1,1,1,0,1
229.enc.130.csv,30,nws.seq,0.2,2715.8,3052.6,336.8,2906.3,2906.3,0,0,2715.8,2715.8,1,2,1,0,2
229.enc.130.csv,31,nws.seq,0.4,2673.7,2989.5,315.8,2835.9,2812.5,0,0,2673.7,2673.7,1,2,1,0,3
229.enc.130.csv,32,nws.seq,0.3,2568.4,3052.6,484.2,2789.1,2812.5,0,0,2886,2568.4,1.1,2,1,0,3
229.enc.130.csv,45,aws,0.2,5988.7,9771.1,3782.4,7781.3,7031.3,0,0,5988.7,9771.1,0.6,0,1,0,1
229.enc.130.csv,48,modws.sa.seq,2.7,5528.6,8121.4,2592.9,6679.7,6609.4,0,0,8121.4,5528.6,1.5,13,1,0,7
229.enc.130.csv,54,pulse.a,1.4,642.9,8014.3,7371.4,914.1,867.2,316.8,475.3,642.9,1045,0.6,0,1,0,1
229.enc.130.csv,55,pulse.mod,1.2,484.2,8021.1,7536.8,890.6,984.4,636.4,948,749,484.2,1.5,3,1,0,1
229.enc.130.csv,57,modws.sa.seq,1.5,5228.6,8485.7,3257.1,6750,6585.9,0,0,6846,5228.6,1.3,9,1,0,3
229.enc.130.csv,61,aws.seg,1.2,3664.3,5957.9,2293.6,4664.1,4687.5,0,0,3664.3,5957.9,0.6,0,2,0,1
229.enc.130.csv,71,modws.sa.seq,0.9,5571.4,8507.1,2935.7,6843.8,5835.9,0,0,8507.1,5571.4,1.5,6,1,0,3
229.enc.130.csv,72,modws.m,0.7,3214.3,5515.8,2301.5,4523.4,4523.4,0,0,3214.3,3399,0.9,3,1,0,1
229.enc.130.csv,77,uws.seq,0.8,3690.8,4863.2,1172.4,4242.2,4242.2,0,0,4863.2,4600,1.1,5,1,0,5
229.enc.130.csv,79,pulse.flat.seg.4,0.7,665.5,7757.1,7091.6,1031.3,984.4,1035.5,1524.2,967,1529,0.6,0,2,0,1
229.enc.130.csv,81,pulse.d.seg,1.1,385.7,8314.3,7928.6,703.1,703.1,627.5,945.9,1014,385.7,2.6,0,2,0,1
229.enc.130.csv,84,modws.sa.seq,1.6,5431.6,7705.3,2273.7,6421.9,6468.8,0,0,7705.3,6114,1.3,11,1,0,5
229.enc.130.csv,95,modws.sa.seq,1,5121.4,8485.7,3364.3,6656.3,6421.9,0,0,8485.7,5948,1.4,6,1,0,3
229.enc.130.csv,105,modws.sa.seq,0.9,5969.7,7704.2,1734.5,6937.5,6914.1,0,0,7401,6095,1.2,5,1,0,3
229.enc.130.csv,106,modws.seg.t,1.3,631.6,1663.2,1031.6,1570.3,1570.3,0,0,631.6,1512,0.4,3,4,0,1
229.enc.130.csv,110,aws.seq,0.7,4928.6,10478.6,5550,7523.4,7218.8,0,0,4928.6,9371,0.5,0,1,0,3
229.enc.130.csv,118,aws.seq,0.5,5614.3,10778.6,5164.3,6656.3,6492.2,0,0,5614.3,10778.6,0.5,0,1,0,2
229.enc.131.csv,3,pulse.flat.seg.2,0.9,590.2,5055.7,4465.5,890.6,890.6,953.9,1631.4,750,1566,0.5,0,3,0,1
229.enc.131.csv,6,pulse.flat.bc,0.9,1534.2,10465.8,8931.7,1757.8,1734.4,883.6,1745,1665,1534.2,1.1,0,1,1,1
229.enc.131.csv,8,pulse.d.bc,1.2,316.3,8599.7,8283.4,796.9,820.3,403.1,847.2,832,316.3,2.6,0,1,1,1
229.enc.131.csv,17,pulse.n,0.4,1324,11411.6,10087.6,1617.2,1617.2,1396.5,1637.3,1324,1324,1,1,1,0,1
229.enc.131.csv,22,trill,1.2,2479.9,3173.4,693.5,2835.9,2835.9,0,0,2613,2479.9,1.1,8,1,0,8
229.enc.131.csv,25,trill,1,2458.8,3152.4,693.5,2765.6,2695.3,0,0,2458.8,2568,1,9,1,0,9
229.enc.131.csv,33,trill,2.8,2500.9,3152.4,651.5,2835.9,2718.8,0,0,2500.9,2688,0.9,19,1,0,24
229.enc.131.csv,36,dottrill,1.3,5905.4,6472.9,567.4,6117.2,5929.7,0,0,6218,5905.4,1.1,0,1,0,28
229.enc.131.csv,42,uws.seq,0.9,3787.3,6662,2874.7,4171.9,3890.6,0,0,6662,6662,1,2,1,0,2
229.enc.131.csv,44,trill,2.2,2563.9,3215.4,651.5,2953.1,3046.9,0,0,2563.9,2673,1,14,1,0,16
229.enc.131.csv,50,trill,1.8,2696.4,3215.4,519,2953.1,2976.6,0,0,2696.4,2696.4,1,12,1,0,15
229.enc.131.csv,54,pulse.mod,1.4,802.7,6484.1,5681.4,1898.4,914.1,802.1,967.9,3499,2463,1.4,14,1,0,1
229.enc.131.csv,56,pulse.mod,0.4,1626.1,8562.6,6936.5,2648.4,2695.3,795.5,948,1997,1742,1.1,2,1,0,1
229.enc.131.csv,58,pulse.n,0.2,2264.2,8583.2,6319,3867.2,5296.9,1123.6,1418.9,2264.2,2264.2,1,1,1,0,1
229.enc.131.csv,66,pulse.n,0.7,720.4,6813,6092.6,890.6,843.8,770.5,943.9,720.4,720.4,1,1,1,0,1
229.enc.131.csv,70,pulse.n,0.2,3766.7,11567.8,7801.1,5742.2,4781.3,1412.5,1643.7,3965,3766.7,1.1,1,1,0,1
229.enc.131.csv,74,rws,0.4,1463.4,1933.5,470,1804.7,1640.6,0,0,1463.4,1933.5,0.8,0,1,0,1
229.enc.131.csv,80,uws.seq,0.7,3488.6,6746.1,3257.4,4335.9,4289.1,0,0,6746.1,5737,1.2,2,1,0,2
229.enc.131.csv,82,aws.seq,1.7,5701.5,10415.1,4713.6,7523.4,7031.3,0,0,5701.5,10415.1,0.5,0,1,0,5
229.enc.131.csv,90,trill,0.6,3215.4,3740.8,525.4,3562.5,3585.9,0,0,3215.4,3529,0.9,3,1,0,6
229.enc.131.csv,93,pulse.mod,1.3,1770.2,11547.2,9777,4406.3,3843.8,240.6,418.7,3725,3079,1.2,12,1,0,1
229.enc.131.csv,99,pulse.mod,0.9,3478.6,10806.2,7327.6,6000,5953.1,234.2,243.1,4115,4340,0.9,6,1,0,1
229.enc.190.csv,7,modws.m,0.8,3241.5,4679.8,1438.3,3750,3773.4,0,0,3241.5,3728,0.9,3,1,0,1
229.enc.190.csv,12,aws.seg,0.6,5801,10240.8,4439.8,8460.9,9515.6,0,0,5801,10240.8,0.6,0,3,0,1
229.enc.190.csv,15,nws.seq,1.2,816.8,1654.5,837.7,890.6,890.6,0,0,1055,1143,0.9,4,1,0,4
229.enc.190.csv,25,pulse.n,0.7,691.1,11141.4,10450.3,937.5,937.5,860.4,1309.8,835,691.1,1.2,1,1,0,1
229.enc.190.csv,26,pulse.d.bc,2,1148.2,11279.6,10131.3,1710.9,1734.4,728.8,1462,1861,1319,1.4,0,1,2,1
229.enc.190.csv,28,pulse.d.bc,1.5,652.9,10604.1,9951.2,937.5,914.1,769.7,1858.3,1949,652.9,3,0,1,1,1
229.enc.190.csv,29,pulse.mod.bc,2.5,1238.3,11369.6,10131.3,3984.4,4007.8,638.8,1717.4,1773,1788,1,6,1,2,1
229.enc.190.csv,30,pulse.d.bc,1.3,743,9005.6,8262.7,1054.7,937.5,674.1,1730.8,1700,743,2.3,0,1,1,1
229.enc.190.csv,32,pulse.flat.bc,2.4,900.6,10131.3,9230.8,1054.7,1031.3,746,1096.7,3503,2125,1.6,0,1,2,1
229.enc.190.csv,34,pulse.d.bc,1.8,720.5,8870.5,8150.1,1757.8,1781.3,717.4,1974.4,4426,1392,3.2,0,1,1,1
229.enc.190.csv,35,pulse.d.bc,2.7,945.6,10491.6,9546,1687.5,1687.5,824.4,1721.7,2872,1041,2.8,0,1,2,1
229.enc.190.csv,45,pulse.d.bc,1.9,697.9,8532.8,7834.9,1710.9,1710.9,797.1,1530.3,3532,1480,2.4,0,1,2,1
229.enc.205.csv,7,pulse.flat.seg.3,1.3,766.8,7005.2,6238.4,1968.8,1968.8,871.9,1620.1,1685,1357,1.2,0,2,0,1
229.enc.205.csv,20,pulse.a,1.8,860.1,12000,11139.9,2179.7,1476.6,372.8,815.5,860.1,1622,0.5,0,1,0,1
229.enc.205.csv,21,pulse.n,0.9,704.7,11896.4,11191.7,3914.1,4289.1,177.8,482.3,704.7,704.7,1,1,1,0,1
229.enc.205.csv,23,pulse.mod.bc,2.1,1015.5,6818.7,5803.2,2226.6,2484.4,181.7,680.9,1451,2059,0.7,9,1,1,1
229.enc.205.csv,32,pulse.mod.bc,2.8,923.1,9050.7,8127.6,1593.8,1593.8,759.2,1416.5,4180,2262,1.8,8,1,1,1
229.enc.205.csv,34,pulse.flat.bc,2.7,994.8,8891.2,7896.4,1453.1,1453.1,772.6,1145.6,1932,1544,1.3,0,1,2,1
229.enc.205.csv,35,pulse.mod.bc,2,766.8,10851.8,10085,1570.3,1593.8,736,1425.8,1575,766.8,2.1,2,1,1,1
