freq,db
1154,50.7
1155,46.3
1156,48.2
1157,46.4
1158,51.3
1159,50.9
1160,52.1
1161,55.4
1162,50.8
1163,47.2
1164,49.2
1165,54.1
1166,51.3
1167,51.5
1168,51.6
1169,51
1170,46
1171,36.4
1172,50
1173,54.6
1174,50.6
1175,47.2
1176,45.7
1177,51.6
1178,51.8
1179,47.1
1180,44.1
1181,56.1
1182,57.4
1183,55.8
1184,38.9
1185,49
1186,47.4
1187,45.1
1188,51.8
1189,53.8
1190,48.2
1191,47.3
1192,49.6
1193,49.1
1194,52.8
1195,52.3
1196,50.9
1197,51.7
1198,45.1
1199,48.3
1200,45.1
1201,43.8
1202,44.1
1203,49.2
1204,48.3
1205,53.2
1206,53.7
1207,50.9
1208,51.1
1209,49.3
1210,44.1
1211,44.2
1212,50.4
1213,49.7
1214,51.2
1215,44.6
1216,49.8
1217,45.7
1218,47.8
1219,46
1220,51.5
1221,41.2
1222,51.1
1223,51.7
1224,49.8
1225,50.4
1226,46.9
1227,41
1228,49.8
1229,50
1230,43.8
1231,51.3
1232,50.8
1233,48.2
1234,54.7
1235,48.1
1236,58.3
1237,52.8
1238,52.1
1239,58.1
1240,56.6
1241,56.7
1242,57.1
1243,54.7
1244,58
1245,61.6
1246,61.8
1247,60.8
1248,58
1249,63.3
1250,65.6
1251,61.9
1252,63.2
1253,67
1254,65.6
1255,60.6
1256,67.2
1257,67.9
1258,61.9
1259,66.3
1260,68.9
1261,66.4
1262,65.2
1263,67.2
1264,65.8
1265,63.4
1266,63.9
1267,63.9
1268,60.2
1269,58.9
1270,64.1
1271,64.7
1272,62.7
1273,64.3
1274,66.2
1275,66.6
1276,64.3
1277,63.8
1278,64.9
1279,65.5
1280,64.7
1281,62.6
1282,59
1283,56.5
1284,63
1285,65.5
1286,64.4
1287,58.9
1288,58.1
1289,62.4
1290,64.8
1291,64.8
1292,61.1
1293,56.4
1294,63.3
1295,67.2
1296,67.9
1297,68.1
1298,65.9
1299,58
1300,50.4
1301,60.8
1302,63
1303,65.8
1304,67.8
1305,67.5
1306,67.1
1307,66.8
1308,65.9
1309,63.8
1310,61.9
1311,62.4
1312,63
1313,63.1
1314,63
1315,63
1316,64.4
1317,66.3
1318,67.6
1319,68.1
1320,67.6
1321,67.4
1322,67
1323,67.1
1324,68.4
1325,68.9
1326,68.4
1327,66.3
1328,62.3
1329,56.8
1330,54.2
1331,57.8
1332,60.8
1333,61.4
1334,59.6
1335,53.4
1336,49
1337,53.6
1338,60.1
1339,60.2
1340,53.6
1341,56.8
1342,59.7
1343,59
1344,57.4
1345,56.1
1346,52.4
1347,46
1348,55.8
1349,54.7
1350,60.4
1351,62.8
1352,58.9
1353,43.4
1354,57.9
1355,60.1
1356,55.2
1357,54.3
1358,61.1
1359,58.8
1360,59.6
1361,65.7
1362,66
1363,62.6
1364,59
1365,61.6
1366,61.5
1367,59.4
1368,59.4
1369,56.5
1370,43.4
1371,53.5
1372,54.6
1373,51.8
1374,55.6
1375,50
1376,56.3
1377,61.6
1378,60.4
1379,50.7
1380,48.3
1381,43.1
1382,52.5
1383,44.8
1384,53.5
1385,57.6
1386,59.6
1387,61.2
1388,59.9
1389,57.5
1390,58.9
1391,59.5
1392,58.2
1393,57.2
1394,52.9
1395,54.5
1396,51.9
1397,59.9
1398,63.3
1399,61
1400,59.9
1401,60.1
1402,53.4
1403,48.5
1404,54.1
1405,49.2
1406,59.4
1407,59.2
1408,60.1
1409,62.6
1410,58.9
1411,60.2
1412,59.3
1413,62.2
1414,63.1
1415,59
1416,59.7
1417,58.3
1418,51.1
1419,63.9
1420,63.6
1421,49.4
1422,65
1423,66.4
1424,60.6
1425,58.4
1426,67.2
1427,69.3
1428,63.2
1429,62.4
1430,70.8
1431,70.5
1432,56.7
1433,72.6
1434,75.7
1435,70.8
1436,65.3
1437,74.4
1438,73.2
1439,65.8
1440,72.5
1441,73.5
1442,68.4
1443,66.4
1444,70.8
1445,68.7
1446,67.8
1447,71.4
1448,70.8
1449,65.7
1450,67
1451,73.2
1452,74.5
1453,72.5
1454,69
1455,68
1456,66.2
1457,68.3
1458,72.2
1459,73.3
1460,72
1461,69.8
1462,66.7
1463,56.2
1464,66.5
1465,73.1
1466,75
1467,74.4
1468,70.8
1469,63.1
1470,61.2
1471,68.1
1472,69.3
1473,65.4
1474,52.6
1475,69.3
1476,74
1477,74.9
1478,72.8
1479,68
1480,68.2
1481,72.9
