freq,db
1922,47.6
1923,47
1924,48
1925,48.2
1926,47.9
1927,47.1
1928,47.7
1929,48.1
1930,48.1
1931,48.1
1932,47.8
1933,47.9
1934,47.8
1935,47.7
1936,47.9
1937,47.4
1938,47.2
1939,47.4
1940,47.3
1941,47.5
1942,47
1943,47.2
1944,47.4
1945,46.9
1946,47.1
1947,46.9
1948,47.2
1949,47.6
1950,47.4
1951,47.4
1952,47.3
1953,47.3
1954,46.8
1955,47.3
1956,47.3
1957,46.9
1958,47
1959,47.5
1960,47
1961,47.6
1962,47.5
1963,47.3
1964,47.1
1965,47.1
1966,46.9
1967,46.9
1968,47.2
1969,46.9
1970,46.6
1971,46.2
1972,46.8
1973,46.1
1974,46.5
1975,47
1976,46.6
1977,46.3
1978,46.3
1979,46.6
1980,45.9
1981,46.2
1982,46.4
1983,46.2
1984,46.7
1985,46.6
1986,47.1
1987,47.4
1988,46.9
1989,46.7
1990,47
1991,46.7
1992,46.7
1993,46.7
1994,46.1
1995,46.4
1996,46.2
1997,46.4
1998,46.3
1999,46.3
2000,46.1
2001,46.2
2002,45.4
2003,45.7
2004,46
2005,46.3
2006,46.7
2007,46
2008,45.7
2009,45.4
2010,45.5
2011,45.7
2012,45.5
2013,44.9
2014,45.2
2015,45.1
2016,45.2
2017,45
2018,44.8
2019,44.8
2020,44.6
2021,44.1
2022,44.1
2023,44.4
2024,44.4
2025,44.3
2026,44
2027,44.6
2028,44.4
2029,44.2
2030,43.8
2031,43.8
2032,43.6
2033,43.2
2034,43.4
2035,43
2036,43.1
2037,43
2038,43.2
2039,42.5
2040,43.2
2041,42.8
2042,42.6
2043,42.9
2044,42.8
2045,42.3
2046,42.5
2047,42.8
2048,42
2049,42.5
2050,42.2
2051,42.5
2052,42.6
2053,42.5
2054,42.1
2055,42.3
2056,42.3
2057,41.9
2058,42.2
2059,42.3
2060,41.9
2061,41.9
2062,42
2063,42.2
2064,42.1
2065,42.1
2066,41.6
2067,41.7
2068,42.2
2069,42
2070,41.6
2071,41.7
2072,41.7
2073,42.2
2074,42.3
2075,42.3
2076,41.7
2077,42.1
2078,41.4
2079,41.8
2080,42
2081,41.9
2082,41.8
2083,41.8
2084,42.3
